"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
5902,55,55,45,"Belmont-sur-Yverdon (VD)","Les habitants de Belmont-sur-Yverdon approuvent l'initiative pour le versement d'une 13e rente AVS avec 55 pour cent des voix. Belmont-sur-Yverdon a approuvé l'initiative, tout comme son canton."
5903,43.3,43.3,56.7,"Bioley-Magnoux (VD)","A Bioley-Magnoux, les habitants disent non à 56,7 pour cent à l'initiative pour le versement d'une 13e rente AVS. Bioley-Magnoux a rejeté l'initiative, contrairement à son canton."
5904,69.4,69.4,30.6,"Chamblon (VD)","A Chamblon, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 69,4 pour cent des suffrages. Chamblon a approuvé l'initiative, tout comme son canton."
5905,68.6,68.6,31.4,"Champvent (VD)","Les électeurs de Champvent valident l'initiative pour le versement d'une 13e rente AVS avec 68,6 pour cent des voix. Champvent a approuvé l'initiative, tout comme son canton."
5907,30.2,30.2,69.8,"Chavannes-le-Chêne (VD)","Les habitants de Chavannes-le-Chêne rejettent l'initiative pour le versement d'une 13e rente AVS avec 69,8 pour cent de non. Chavannes-le-Chêne a rejeté l'initiative, contrairement à son canton."
5908,23.7,23.7,76.3,"Chêne-Pâquier (VD)","L'initiative pour le versement d'une 13e rente AVS échoue à Chêne-Pâquier avec 76,3 pour cent des suffrages. Chêne-Pâquier a rejeté l'initiative, contrairement à son canton."
5909,49,49,51,"Cheseaux-Noréaz (VD)","Les habitants de Cheseaux-Noréaz s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 51 pour cent de non. Cheseaux-Noréaz a rejeté l'initiative, contrairement à son canton."
5910,38.7,38.7,61.3,"Cronay (VD)","A Cronay, les habitants disent non à 61,3 pour cent à l'initiative pour le versement d'une 13e rente AVS. Cronay a rejeté l'initiative, contrairement à son canton."
5911,42.7,42.7,57.3,"Cuarny (VD)","Les habitants de Cuarny s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 57,3 pour cent de non. Cuarny a rejeté l'initiative, contrairement à son canton."
5912,45.2,45.2,54.8,"Démoret (VD)","C'est non à 54,8 pour cent à l'initiative pour le versement d'une 13e rente AVS à Démoret. Démoret a rejeté l'initiative, contrairement à son canton."
5913,63.1,63.1,36.9,"Donneloye (VD)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Donneloye avec 63,1 pour cent de oui. Donneloye a approuvé l'initiative, tout comme son canton."
5914,6.8,6.8,93.2,"Ependes (VD)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Ependes (VD) avec 93,2 pour cent de non. Ependes (VD) a rejeté l'initiative, contrairement à son canton."
5919,67.2,67.2,32.8,"Mathod (VD)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Mathod avec 67,2 pour cent de oui. Mathod a approuvé l'initiative, tout comme son canton."
5921,22,22,78,"Molondin (VD)","A Molondin, les habitants disent non à 78 pour cent à l'initiative pour le versement d'une 13e rente AVS. Molondin a rejeté l'initiative, contrairement à son canton."
5922,25.3,25.3,74.7,"Montagny-près-Yverdon (VD)","Les habitants de Montagny-près-Yverdon s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 74,7 pour cent de non. Montagny-près-Yverdon a rejeté l'initiative, contrairement à son canton."
5923,35.4,35.4,64.6,"Oppens (VD)","Les habitants d'Oppens s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 64,6 pour cent de non. Oppens a rejeté l'initiative, contrairement à son canton."
5924,61.7,61.7,38.3,"Orges (VD)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Orges avec 61,7 pour cent de oui. Orges a approuvé l'initiative, tout comme son canton."
5925,34.3,34.3,65.7,"Orzens (VD)","A Orzens, les habitants disent non à 65,7 pour cent à l'initiative pour le versement d'une 13e rente AVS. Orzens a rejeté l'initiative, contrairement à son canton."
5926,5.6,5.6,94.4,"Pomy (VD)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Pomy avec 94,4 pour cent de non. Pomy a rejeté l'initiative, contrairement à son canton."
5928,62.9,62.9,37.1,"Rovray (VD)","C'est oui à 62,9 pour cent à l'initiative pour le versement d'une 13e rente AVS à Rovray. Rovray a approuvé l'initiative, tout comme son canton."
5929,52.8,52.8,47.2,"Suchy (VD)","A Suchy, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 52,8 pour cent des suffrages. Suchy a approuvé l'initiative, tout comme son canton."
5930,35.1,35.1,64.9,"Suscévaz (VD)","Les habitants de Suscévaz s'opposent à l'initiative pour le versement d'une 13e rente AVS avec 64,9 pour cent de non. Suscévaz a rejeté l'initiative, contrairement à son canton."
5931,51.3,51.3,48.7,"Treycovagnes (VD)","Les habitants de Treycovagnes approuvent l'initiative pour le versement d'une 13e rente AVS avec 51,3 pour cent des voix. Treycovagnes a approuvé l'initiative, tout comme son canton."
5932,86.6,86.6,13.4,"Ursins (VD)","Les électeurs d'Ursins valident l'initiative pour le versement d'une 13e rente AVS avec 86,6 pour cent des voix. Ursins a approuvé l'initiative, tout comme son canton."
5933,53.9,53.9,46.1,"Valeyres-sous-Montagny (VD)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Valeyres-sous-Montagny avec 53,9 pour cent de oui. Valeyres-sous-Montagny a approuvé l'initiative, tout comme son canton."
5934,55.5,55.5,44.5,"Valeyres-sous-Ursins (VD)","A Valeyres-sous-Ursins, les habitants sont favorables à l'initiative pour le versement d'une 13e rente AVS avec 55,5 pour cent des suffrages. Valeyres-sous-Ursins a approuvé l'initiative, tout comme son canton."
5935,54.7,54.7,45.3,"Villars-Epeney (VD)","Les habitants de Villars-Epeney acceptent l'initiative pour le versement d'une 13e rente AVS avec 54,7 pour cent de oui. Villars-Epeney a approuvé l'initiative, tout comme son canton."
5937,41.8,41.8,58.2,"Vugelles-La Mothe (VD)","L'initiative pour le versement d'une 13e rente AVS ne passe pas la rampe à Vugelles-La Mothe avec 58,2 pour cent de non. Vugelles-La Mothe a rejeté l'initiative, contrairement à son canton."
5938,50.7,50.7,49.3,"Yverdon-les-Bains (VD)","L'initiative pour le versement d'une 13e rente AVS passe la rampe à Yverdon-les-Bains avec 50,7 pour cent de oui. Yverdon-les-Bains a approuvé l'initiative, tout comme son canton."
5939,62.7,62.7,37.3,"Yvonand (VD)","Les électeurs d'Yvonand valident l'initiative pour le versement d'une 13e rente AVS avec 62,7 pour cent des voix. Yvonand a approuvé l'initiative, tout comme son canton."
